ticker,ABN NA EQUITY,ACA FP EQUITY,ADM LN EQUITY,AGN NA EQUITY,AGS BB EQUITY,AIBG ID EQUITY,ALB SQ EQUITY,ALLN SE EQUITY,ALPHA GA EQUITY,ALV GY EQUITY,AMUN FP EQUITY,ARL GY EQUITY,ASHM LN EQUITY,ASRNL NA EQUITY,AT1 GY EQUITY,ATRS AV EQUITY,AV/ LN EQUITY,AZM IM EQUITY,BAER SW EQUITY,BALDB SS EQUITY,BALN SW EQUITY,BAMI IM EQUITY,BARC LN EQUITY,BBOX LN EQUITY,BBVA SQ EQUITY,BCP PL EQUITY,BCVN SE EQUITY,BEFB BB EQUITY,BEZ LN EQUITY,BIRG ID EQUITY,BKIA SQ EQUITY,BKT SQ EQUITY,BLND LN EQUITY,BME SQ EQUITY,BMPS IM EQUITY,BNB BB EQUITY,BNP FP EQUITY,BPE IM EQUITY,BPSO IM EQUITY,CABK SQ EQUITY,CAF FP EQUITY,CAPC LN EQUITY,CASS IM EQUITY,CAST SS EQUITY,CBG LN EQUITY,CBK GY EQUITY,CMBN SE EQUITY,CNP FP EQUITY,COFB BB EQUITY,COL SQ EQUITY,COV FP EQUITY,CS FP EQUITY,CSGN SW EQUITY,CVAL IM EQUITY,DANSKE DC EQUITY,DB1 GY EQUITY,DBK GY EQUITY,DEQ GY EQUITY,DEXB BB EQUITY,DLG LN EQUITY,DLN LN EQUITY,DNB NO EQUITY,DWNI GY EQUITY,EBS AV EQUITY,ECMPA NA EQUITY,EFGN SE EQUITY,ENX FP EQUITY,ETE GA EQUITY,EUROB GA EQUITY,EXO IM EQUITY,FABG SS EQUITY,FBK IM EQUITY,G IM EQUITY,GAM SE EQUITY,GBLB BB EQUITY,GFC FP EQUITY,GJF NO EQUITY,GLE FP EQUITY,GLJ GY EQUITY,GPOR LN EQUITY,HELN SE EQUITY,HL/ LN EQUITY,HMSO LN EQUITY,HNR1 GY EQUITY,HSBA LN EQUITY,HSX LN EQUITY,HUFVA SS EQUITY,ICAD FP EQUITY,ICP LN EQUITY,IGG LN EQUITY,IIA AV EQUITY,III LN EQUITY,IL0A ID EQUITY,INDUA SS EQUITY,INGA NA EQUITY,INTRUM SS EQUITY,INTU LN EQUITY,INVEB SS EQUITY,INVP LN EQUITY,IPF LN EQUITY,ISP IM EQUITY,JUP LN EQUITY,JYSK DC EQUITY,KBC BB EQUITY,KBCA BB EQUITY,KINVB SS EQUITY,KN FP EQUITY,KOMB CK EQUITY,LAND LN EQUITY,LEG GY EQUITY,LGEN LN EQUITY,LI FP EQUITY,LLOY LN EQUITY,LN EQUITY,LRE LN EQUITY,LSE LN EQUITY,LUNDB SS EQUITY,MAP SQ EQUITY,MB IM EQUITY,MF FP EQUITY,MLP GY EQUITY,MOBN SE EQUITY,MRL SQ EQUITY,MRO LN EQUITY,MTRO LN EQUITY,MUV2 GY EQUITY,NBG6 GY EQUITY,NDA SS EQUITY,NN NA EQUITY,OMU LN EQUITY,PARG SE EQUITY,PEO PW EQUITY,PFG LN EQUITY,PGHN SW EQUITY,PHNX LN EQUITY,PKO PW EQUITY,PRU LN EQUITY,PSPN SE EQUITY,PST IM EQUITY,PZU PW EQUITY,QLT LN EQUITY,RATOB SS EQUITY,RBI AV EQUITY,RBS LN EQUITY,RF FP EQUITY,RSA LN EQUITY,SAB SQ EQUITY,SAMPO FH EQUITY,SAN SQ EQUITY,SCR FP EQUITY,SDR LN EQUITY,SEBA SS EQUITY,SGRO LN EQUITY,SHB LN EQUITY,SHBA SS EQUITY,SLA LN EQUITY,SLHN SW EQUITY,SOF BB EQUITY,SPL PW EQUITY,SPSN SW EQUITY,SREN SW EQUITY,STAN LN EQUITY,STB NO EQUITY,STJ LN EQUITY,SWEDA SS EQUITY,SYDB DC EQUITY,TCAP LN EQUITY,TEG GY EQUITY,TELL GA EQUITY,TOP DC EQUITY,TPEIR GA EQUITY,TRYG DC EQUITY,UBI IM EQUITY,UBSG SW EQUITY,UCG IM EQUITY,UNI IM EQUITY,URW NA EQUITY,US IM EQUITY,UTG LN EQUITY,VATN SE EQUITY,VIG AV EQUITY,VNA GY EQUITY,VPBN SE EQUITY,WCMK GY EQUITY,WDP BB EQUITY,WHA NA EQUITY,ZURN SW EQUITY
2007-10-16,,25.0988,922.5,13.97,226.8,4174.5,47.5,127.1405,404.3808,161.12,,31.191,273.25,,,10.3,736,10.6426,,16.1667,121.5,66.9052,553.262,,16.5343,12.5484,54.95,70.0605,168.571,232.7607,,6.0829,895.685,44.16,7634.273,3370,75.0983,10.1248,9.84,5.25,90.98,,24.2575,71.365,758,186.3439,,22.4925,123.8607,833.3101,93.4237,30.1918,73.1947,1006.6439,198.029,104.15,70.646,25.571,20455.4072,,1665,81.664,17,56.409,41.05,58,,50515.1407,25273.5447,,39,,30.87,21.6531,87.45,117.1428,,105.6903,9.5,553.373,82,225.75,349.528,35.42,827.428,401.694,69.5,102.65,829.497,390,67.807,655.717,1483.0903,139.75,24.4646,101.5,738.402,169,406.611,212.5,5.0636,,374.516,97.52,79.9,106.1449,10.5724,857.4,1567.366,,134.3,37.9143,266.142,,358,1565.948,108.75,3.2158,14.6743,123.8926,10.21,182.9045,,228.992,,136.54,70.4,87.4613,,,131.2,252.8,631.449,160.4,,50.0113,629.809,62.9,,,,94.5,109.17,,59.6996,678.647,4.6551,21.1832,12.7558,18.69,1461,106.0179,846.798,419.952,68.167,394.603,314.25,84.25,276.5,61.65,106.9,1330.78,70.99,374,169.981,228.5,440,8.284,73.24,88.8,238465.2308,85.1,16.818,59.141,158.3113,45.2787,176.39,48.7727,396.372,176.8,48.8,,304.75,0.907,6.2623,72.7274,359.75
2007-10-17,,25.0804,968,14.05,225.4,4242.5,48.32,127.6114,407.3017,162.26,,32.316,277.75,,,10.5,719.5,10.7753,,16.1667,121.8,66.5102,557.31,,16.4767,12.7098,54.95,71.4049,170.008,234.4638,,6.1675,889.057,45.05,7662.1671,3350,75.4676,10.0703,9.84,5.3,90,,24.608,72.2326,748.5,187.6625,,22.705,124.5772,828.6286,93.9362,30.1625,72.9658,992.4322,197.566,104.97,70.871,25.779,20835.2158,,1645,82.613,17.13,57.005,41.33,58,,49926.1749,25429.0742,,39.75,,30.78,21.552,87.85,116.1568,,105.9298,9.607,537.875,81.1,225.5,346.739,35.63,840.064,404.205,69,102.65,858.349,405.5,67.485,665.68,1465.9209,141.25,24.4876,104.25,735.099,171,415.834,227.5,5.0308,,380.091,98.02,80.34,106.1449,10.6118,863.6,1558.675,,134.1,38.1283,271.599,,358,1599.109,110.375,3.1764,14.581,122.9015,10.41,183.7943,,231.347,,135.46,70.4,86.9058,,,132.5,251,638.766,160,,50.7495,639.67,63.85,,,,95,111.191,,60.4785,682.642,4.6551,21.3408,12.9942,18.69,1505,107.0497,812.463,418.426,67.833,402.286,317.75,84.1,279.8,63.97,106.5,1364.5,69.73,379.25,170.809,228.5,436.75,8.303,73.24,89.6,237555.0582,84.5,16.8493,59.008,156.7655,44.9245,177.01,48.7578,396.372,176.5,49,,307.5,0.907,6.3478,73.1364,361.75
2007-10-18,,24.822,962,13.96,223.6,4200,47.9,127.6114,402.109,159.46,,31.605,277.5,,,10.56,700.5,10.6032,,16.1667,120.9,65.716,542.017,,16.5055,12.9519,55,70.7562,170.008,230.4898,,6.2159,886.571,45.2,7580.2281,3335.01,74.4763,10.1188,9.799,5.33,89.01,,24.5023,70.9311,746,184.7855,,22.6475,124.2337,819.2655,91.7929,29.7815,72.3249,973.9471,195.252,103.19,70.024,25.599,20193.1584,,1576,82.329,16.913,56.966,40.69,56.8,,49359.8617,25059.6916,,38.75,,30.7,20.9677,87.62,115.6102,,104.5547,9.46,521.921,80.95,225.5,330.316,35.22,821.764,405.639,68.75,102.65,830.528,401.75,67.084,657.585,1449.327,138.75,24.1344,102,723.211,166,405.007,225,5.0101,,385.203,97.85,79.92,104.2696,10.4605,862.4,1521.012,,131.5,37.8463,269.615,,366.25,1581.608,110.5,3.206,14.401,120.2254,10.39,181.9158,,227.226,,134.04,70.9,85.9534,,,131.6,249.9,635.108,154.5,,49.4115,627.237,62.75,,,,93.75,108.097,,59.9402,670.214,4.6684,21.1339,13.04,18.81,1480,105.502,796.582,412.705,67.833,396.698,317,84.1,268.5,62.42,105.8,1331.59,68.721,376,172.049,228,440,8.206,73.04,88,235552.6784,83.5,16.769,58.296,154.6067,44.0569,174.92,48.0587,384.686,176.5,48.96,,303.5,0.962,6.3216,71.0045,358.5
2007-10-19,,24.5729,940,13.94,225.5,4225,46.73,127.1405,402.7581,156.14,,30.056,277,,,10.45,697,10.3954,,16.1667,119.8,66.7342,530.322,,16.5151,13.0729,55,69.9665,167.614,228.4082,,6.1252,871.657,46.74,7606.3788,3330,73.5433,10.1127,9.7416,5.35,89,,24.3854,69.1958,753.5,180.6499,,22.0875,122.7023,812.2432,88.233,29.3906,71.3179,967.3879,193.402,102.61,68.991,25.599,19768.1344,,1529,81.474,16.918,57.403,40.27,55,,49495.7769,24806.9562,,37.875,,30.81,21.08,86.72,114.4583,,103.5167,9.6,503.688,81.3,225.5,323.499,34.99,804.771,403.487,68,102.75,827.436,396.25,64.673,648.867,1435.8984,136.25,24.2573,101.25,711.983,161.5,404.205,242.25,5.057,,382.415,96.1,78.32,101.0815,10.1447,850,1501.697,,130.3,36.9417,266.142,,367,1568.712,108.5,3.206,14.4495,120.1758,10.17,180.4328,,225.46,,133.31,69,85.6359,,,131,250,619.011,153.9,,50.3343,629.381,61,,,,93.5,108.356,,58.0731,660.006,4.6617,21.0354,13.0309,18.37,1460,104.2122,793.149,411.942,66.833,398.095,320.25,84.08,275,61.17,104.9,1321.96,68.805,371,169.568,226.75,430.75,8.049,73,87.3,238829.2999,82.5,16.7065,57.585,154.0737,43.5256,172.57,47.672,386.147,176.5,49,,300.25,0.962,6.203,69.6644,354
2007-10-22,,24.3883,954.5,13.78,218,4142.5,46.37,127.1405,397.5654,154.78,,30.263,270.5,,,10.08,696.5,10.2407,,16.1667,118.9,65.887,521.776,,16.2365,12.7501,53,68.1426,166.656,222.9204,,5.9982,851.771,46.36,7557.5641,3362,72.3965,9.9733,9.348,5.26,87.7,,24.8917,68.1112,750.5,175.3754,,21.895,122.3686,798.1987,88.9039,29.1464,70.5397,944.9275,192.014,100.59,68.308,25.485,19397.3689,,1533,80.809,16.522,56.229,39.52,53.8,,48408.4554,24320.9265,,37,,30.54,20.698,85.12,114.0678,,101.006,9.467,498.218,81,226,321.33,34.79,804.335,393.086,67,103,820.223,398,62.424,642.017,1425.3474,131,23.8964,99.25,719.248,158,406.611,236.25,4.9933,,376.839,95.84,77.44,98.2684,10.1316,841.8,1486.246,,128,36.2511,262.918,,363.75,1486.73,104,3.1369,14.3505,119.3433,9.87,179.1475,,226.637,,133.29,68.5,84.6835,,,129.9,250.3,603.279,151,,50.5188,625.951,60.65,,,,90.5,104.717,,57.615,650.685,4.5884,20.5822,12.8291,18.15,1433,101.3747,785.853,405.076,66.5,385.524,313,82.5,266.2,61.41,103.7,1284.23,68.805,369.75,168.327,223.5,417.75,7.991,72.6,86.6,238283.1963,81.3,16.4628,56.606,154.207,43.8798,171.86,47.2109,381.277,176.5,48.74,,296.5,0.962,6.1479,67.8632,349
2007-10-23,,24.5452,960,13.82,220.8,4175,47.08,127.4231,399.5127,154.66,,30.875,273,,,9.99,701.5,10.5373,,15.8333,119.6,66.4246,529.422,,16.2845,12.7501,53.25,68.6032,168.811,225.3805,,6.0345,860.885,47.02,7574.998,3319.01,72.3965,9.9915,9.184,5.26,87.45,,24.7637,68.9789,762,175.9149,,22.25,123.3208,781.8134,89.5097,29.2734,70.4939,945.0269,194.79,101.58,68.269,25.647,19713.8761,,1545,82.234,16.707,56.448,39.66,54.45,,50515.1407,25156.8976,,37.875,,30.38,21.1812,86.14,114.7023,,101.006,9.533,498.674,81.6,225.5,326.598,35.57,800.414,394.521,68,103,834.649,400.75,63.308,653.226,1504.0005,138.25,23.9424,101.5,728.495,162,416.636,240,5.0242,,376.374,96.94,79,106.7075,10.4079,857,1508.457,,131.8,36.9125,263.414,,366.25,1500.547,105,3.1764,14.3619,122.1085,10.19,179.4441,,226.049,,133.35,69,86.5089,,,130.5,259.6,609.864,151.5,,52.1336,638.384,61.5,,,,91.5,106.22,,58.3652,660.45,4.6017,20.7004,12.9025,18.14,1483,103.4384,802.162,413.086,66.833,389.365,314,83.06,271.9,62.62,105.1,1312.32,69.562,374.5,177.012,229.25,430.5,8.03,73.64,88.4,246656.7846,82.4,16.4548,56.74,153.4341,44.535,172.87,47.4935,389.799,177,49.35,,296.75,0.962,6.2788,69.0814,349
2007-10-24,,24.3883,959.5,13.85,216.4,4125,47.44,126.1046,405.0299,152.02,,30.398,270.25,,,10.09,704,10.3716,,15.6667,118.8,65.9074,524.924,,15.9579,12.5887,53,68.8195,167.135,224.756,,5.9196,855.914,47.51,7503.5193,3261,71.3857,10.0036,9.225,5.22,88.32,,24.5913,67.6774,745,171.06,,22.13,123.252,772.4504,89.1928,29.0291,69.8988,930.517,191.782,106.22,67.764,25.438,19406.4119,,1515,81.569,16.756,55.732,39.9,53.2,,50854.9286,25254.1035,,37,,31.17,20.5856,85.46,115.1709,,99.205,9.73,486.822,80.95,224.75,323.809,35.22,792.135,400.977,68.25,103,827.436,412,61.781,646.376,1486.6393,133.5,23.6967,100,726.513,157.5,418.641,241.5,4.967,,375.445,92.26,74.82,106.1449,10.2368,854,1491.074,,130.5,36.7763,261.677,,367.25,1465.543,103.125,3.1566,14.5981,118.8576,9.81,179.1475,,224.283,,132.28,69,84.6042,,,129.7,260.3,611.328,150.5,,51.2108,638.384,60.5,,,,90.25,103.185,,57.1568,664.888,4.5017,20.4147,12.6732,18.1,1455,99.0532,788.857,406.602,66.667,390.762,311.5,82.8,267.4,61.7,104.2,1326.77,68.721,369.5,165.018,224.75,422.25,7.952,72.72,88.5,247384.9227,81.9,16.3406,55.717,150.6356,43.8267,171.22,46.839,373.973,177.1,49.2,,294.5,0.949,6.2526,67.9154,344
2007-10-25,,24.5175,974,13.96,219.7,4120,48.36,127.1405,404.0563,150.5,,31.398,273,,,10.27,722,10.6554,,15.75,119.5,65.382,525.824,,15.9195,12.8712,52,69.2613,169.529,227.4621,,5.9196,853.428,48.94,7536.6435,3300,71.7161,9.943,9.143,5.24,90,,24.9307,68.1112,762,169.5016,,22.0625,124.2631,774.7911,90.1993,29.4786,69.67,931.1133,190.626,110.33,67.484,25.77,19587.2732,,1546,81.759,16.984,56.05,40.46,53.5,,52146.1228,25759.5744,,37.125,,32.98,20.6868,86.86,114.8292,,99.7195,9.843,490.469,81.85,232,323.809,35.99,791.7,411.736,68.25,103,863.501,425.5,64.754,647.622,1499.9719,138.75,23.6276,101,741.043,160.5,438.29,248,4.9539,,382.879,92.71,74.89,112.146,10.2434,852,1496.868,,131.7,37.107,262.67,,368,1506.995,105.875,3.1764,15.2267,116.459,9.68,179.4441,,217.807,,134.1,70.64,86.1121,,,131.5,264,627.059,153,,51.8568,667.967,61.1,,,,93.5,104.43,,58.5886,685.749,4.5217,20.7201,12.9759,18.36,1492,97.5055,788.428,408.891,68.333,385.873,315,83.48,269,61.89,104.6,1381.35,68.049,379.5,159.228,227.25,433.5,7.893,72.64,88.3,248659.1644,82,16.42,55.539,150.2359,45.0662,172.12,48.9809,373.729,177,50.8,,297.5,0.907,6.3464,69.7776,346.25
2007-10-26,,24.6836,998,13.89,221.7,4225,48.54,125.0686,406.6526,151.16,,30.803,281,,,10.27,729,10.6169,,16.5417,121,66.0866,529.422,,16.0636,13.7992,52.4,69.9383,170.008,231.8145,,5.9982,858.4,48.9,7545.3605,3379.99,71.8619,9.8823,9.143,5.21,90.95,,24.875,69.4127,754.5,168.9022,,21.97,126.5307,816.9248,92.4266,29.2734,69.5326,925.1504,196.409,109.43,67.904,25.58,19107.9909,,1568,82.329,16.832,56.05,41.15,53.6,,53233.4442,25759.5744,,37.75,,33.43,21.2711,87.09,115.1416,,99.0098,9.867,493.204,81.85,236.5,328.147,35.8,803.9,416.758,68.25,103,864.017,427,64.754,648.867,1515.5107,136,23.2974,100.75,748.969,156.5,449.919,245.5,5.0223,,383.809,93.64,75.9,111.771,10.1382,852,1519.08,,135.2,36.7374,264.902,,380,1518.97,105.5,3.1961,15.3857,115.6661,9.4,180.4328,,220.162,,134.21,70.64,86.3502,,,131.1,262,632.913,154.5,,51.3493,672.683,62.3,,,,92.25,104.43,,57.7639,683.53,4.5617,20.523,13.1868,18.37,1493,95.4419,793.578,414.993,68.833,389.016,314.5,83.81,266,62.96,106.3,1448.77,65.865,372.75,157.16,228,430,7.844,72.6,88,248477.1298,82,16.6306,55.095,149.383,45.2433,170.59,49.0553,395.398,177,50.8,,302,0.852,6.3395,68.7595,347.5
2007-10-29,,24.8405,1013,14.01,220,4205.5,50.1,125.7279,407.3017,151.89,,31.353,286,,,10.21,731,10.5968,,15.9167,121.4,65.7323,533.471,,16.3326,13.8395,52,69.4024,159.233,233.1391,,6.0284,855.085,49.55,7583.7149,3390,72.066,9.9126,9.102,5.21,91.25,,24.8361,69.4127,757,169.9212,,21.8025,126.1675,791.1764,89.5097,29.6544,69.9446,917.3986,198.954,111.21,68.393,25.599,19180.3354,,1540,83.468,16.571,56.608,40.47,53.45,,53233.4442,25584.6037,,36.875,,33.11,21.7205,87.88,114.8976,,100.2075,9.837,484.999,82,238.5,318.851,35.73,817.407,412.095,67.75,98,850.106,416.5,64.593,655.717,1504.3842,138.25,23.3819,102,752.271,158,450.32,250,5.0683,,387.991,93.99,76.61,111.3959,10.0461,860,1516.183,,136.7,36.2706,265.894,,375,1506.074,106.25,3.3243,15.2486,115.6661,9.47,180.4328,,224.871,,133.51,68.5,86.8264,,,132,267.2,644.254,157,,51.6722,665.394,62.25,,,,91.75,107.848,,58.0559,677.316,4.5684,20.7102,13.416,18.48,1476,96.4737,770.402,413.086,69.5,385.524,316.5,83.62,270.1,62.18,107.7,1453.59,67.041,383.5,157.988,232.5,437.75,7.903,72.44,88.3,250479.5096,82.4,16.6681,55.272,151.142,45.9693,169.51,49.0702,386.633,177,50.73,,300.25,0.894,6.3174,69.473,347.75
2007-10-30,,24.9512,1008,14.08,218,4247.5,49.94,124.3152,407.3017,153.75,,31.533,283.25,,,9.91,740.5,10.627,,16.375,121.7,66.388,535.27,,16.4287,13.8395,52,68.6878,159.233,232.193,,6.1131,874.971,48.82,7601.1487,3350.01,72.5228,9.9126,9.02,5.25,91.49,,24.697,68.1112,756,172.3186,,21.8575,125.6472,800.5395,90.7678,29.7521,70.3108,918.4918,205.2,110.5,68.976,25.599,19451.6272,,1589,83.943,16.43,55.563,39.57,54,,54026.2828,25915.1039,,36.5,,32.62,22.0576,87.02,114.6047,,100.447,9.833,495.939,82.8,238.5,326.908,35.83,820.021,409.943,67.75,98,844.954,410.5,64.272,666.303,1485.6801,135,23.3896,101.75,754.913,154.5,451.122,254,5.1058,,389.849,94.58,76.95,112.8962,10.0461,862,1544.189,,137.8,35.5021,265.894,,378,1510.679,106.375,3.3145,15.1714,115.7652,9.12,181.2238,,224.871,,133.52,68.5,88.8899,,,131,265,651.937,154.9,,51.9029,658.535,61.8,,,,89.75,107.149,,57.7581,676.872,4.6017,21.262,13.682,18.51,1547,97.5055,774.694,415.756,69.5,385.524,315.5,83.47,274.9,61.89,106.9,1448.77,66.537,377.5,159.642,236.5,455.25,7.913,72.24,87.8,250297.4751,81.8,16.7511,54.561,153.9938,46.0401,168.4,49.2487,387.851,176.6,50.81,,298,0.756,6.1162,68.4375,345
2007-10-31,,25.1819,1031,14.26,220.6,4310,51.7,127.1405,414.4417,155.22,,32.199,292,,,9.68,755.5,10.8495,,16.2917,123.1,67.4754,543.366,,16.6881,13.4764,52.6,70.6904,165.698,241.0871,,6.1977,898.171,48.14,7688.3178,3321.01,73.9515,9.9126,9.02,5.24,90.85,,25.4203,69.8465,768,175.4953,,21.9975,127.3454,791.1764,93.8617,30.1528,71.3179,952.083,209.827,108.9,71.5,26.264,20021.3402,,1662,84.038,16.614,55.712,40.68,54.15,,54343.4182,26109.5158,,37.75,,32.79,22.5183,88.16,115.1904,,102.7892,9.93,521.009,84,239,344.57,36.45,828.736,411.736,69.75,98,853.197,416,65.878,675.644,1500.7393,137.75,23.8349,101.5,789.918,157,465.959,247,5.118,,394.031,96.7,77.89,118.1472,10.0658,862,1587.646,,140.1,36.397,270.607,,376,1547.525,107.75,3.1961,15.5933,117.4997,9.15,183.0034,,224.577,,132.42,68.5,90.1598,,,131.9,265.1,644.986,157,,51.2108,670.539,62.7,,,,93.25,109.266,,58.9265,699.952,4.6684,21.3113,13.7553,18.8,1539,100.3429,801.733,429.106,70.167,397.397,320,84,277.8,63.73,108.7,1497.73,64.353,388,164.191,236.75,442,7.952,72.28,87.8,251935.7859,81.6,17.1259,55.095,157.2453,45.8808,171.55,49.799,405.381,177,50.9,,303,0.756,6.3988,71.5962,348.75
2007-11-01,,24.499,1012,14.07,213.3,4175,49.84,127.1405,412.1698,151.8,,31.29,289,,,9.68,742,10.5254,,16.3333,123,65.7771,514.129,,16.4671,13.194,53.5,69.2519,163.304,229.9221,,6.0526,872.485,48.58,7527.9266,3350.99,70.9483,10.0339,9.02,5.19,90.59,,25.309,67.8943,749.5,167.4038,,21.6,125.7257,795.8579,92.2122,29.674,68.6629,944.8281,202.887,114.56,69.03,25.988,18637.7516,,1634,82.613,16.397,55.712,39.39,53.2,,52803.0462,25992.8687,,37,,32.16,22.0576,86.73,114.8097,,99.9946,9.7,511.437,82.7,236.5,336.204,35.76,806.078,401.694,68.25,98,836.71,405,65.878,669.416,1431.1025,134,23.2974,100,766.141,157,457.137,243,5.028,,381.95,94.75,76.29,119.2724,9.3553,856,1551.915,,135.1,34.9186,263.414,,374,1546.604,107.25,3.1566,15.3905,117.2916,8.99,182.1136,,228.403,,131.33,68.5,88.4931,,,132.5,265.1,632.181,151.1,,51.2108,646.53,61.45,,,,92.25,109.266,,57.9013,690.188,4.6351,21.2226,13.4252,18.6,1540,97.2475,778.127,416.519,69.167,389.016,312.5,83.8,277.8,62.42,107,1444.76,64.269,374.75,160.883,230,440,7.805,71.88,88.5,250297.4751,81,16.7306,52.649,149.8894,44.9423,166.37,48.9066,405.868,176.8,50.9,,297.5,0.756,6.0486,70.3693,342.75
2007-11-02,,23.8623,1005,13.86,203.4,4087.5,49.4,124.3152,412.8189,150.8,,30.47,282.75,,,9.26,737,10.4549,,16.3333,123.2,64.429,483.542,,16.4479,12.9922,54.1,68.8665,154.205,223.6773,,6.0466,860.057,48.77,7458.1913,3314.9,69.5099,9.8823,9.02,5.25,91.26,,25.4147,66.8097,756.5,164.8865,,21.46,122.2115,791.1764,91.2058,29.3515,66.3284,939.1633,202.193,114.21,67.578,26.055,17941.4358,,1615,83.183,16.37,53.533,39.32,53,,53550.5796,26245.6041,,36.75,,32.4,21.743,86.07,115.1416,,96.3926,9.603,506.423,82.65,237,327.837,35.14,789.521,397.39,69,98.05,832.073,406.75,64.272,662.567,1350.5311,131.25,22.9212,100.75,748.309,154,441.498,237,4.9651,,378.697,92.3,74,118.5222,9.2632,848,1531.634,,132.5,34.4322,256.717,,370,1537.393,104,3.1566,15.3781,115.2697,8.95,181.817,,225.166,,130.63,70,86.4296,,,132.4,265,630.352,144,,50.2881,646.53,60.75,,,,92,107.408,,57.844,679.535,4.6551,21.6068,13.4802,18.26,1516,94.4101,766.539,419.952,68.167,380.286,313,83.7,268.6,62.42,104,1426.3,64.269,371.5,159.228,228,437.25,7.795,71.88,84.1,255940.5455,80.7,16.6351,50.426,149.996,44.96,163.39,48.8322,391.503,176.5,50.05,,297.5,0.825,6.0734,69.3773,335
2007-11-05,,23.6778,973,13.65,198.7,3975,49.31,124.5035,408.9244,148.87,,29.705,281.25,,,9.17,731,10.1674,,16.3333,121.7,63.1787,469.148,,16.5247,12.8712,52.9,69.1015,153.726,216.5053,,6.0526,840.171,49.95,7440.7575,3254,68.3728,9.7914,8.774,5.21,91,,25.2422,65.2913,768,162.9685,,21.275,122.1134,772.4504,89.3419,28.8435,65.2298,935.2874,201.499,114.51,66.148,26.007,17317.4645,,1575,82.613,16.462,52.996,39.98,52.25,,53233.4442,25565.1625,,36,,32.31,21.3273,85.89,114.7218,,94.3432,9.3,492.292,82.15,236.25,321.02,34.88,777.321,384.837,68,98.05,825.376,405,63.95,651.358,1305.1617,128.5,22.7445,100.25,744.346,153.5,441.097,225.75,4.9576,,379.162,91.9,73.46,119.2724,9.125,836,1519.08,,131.5,34.6657,252.004,,361.25,1529.102,102.75,3.1369,15.2314,114.8732,8.96,181.2238,,225.166,,128.23,70,86.0327,,,132,265.9,614.62,140,,50.3804,634.097,59.45,,,,90,103.635,,57.8383,679.535,4.6617,21.3211,13.3243,17.97,1470,92.3465,759.672,414.993,67,375.397,309.5,82.8,262,61.31,101.8,1386.97,64.017,362,157.988,224,449.75,7.707,74.28,83.8,256304.6145,79.6,16.6636,48.558,149.7295,44.8537,162.14,48.1034,375.19,176.9,50.45,,301.75,0.756,6.1093,67.2019,330
2007-11-06,,23.4379,970.5,13.49,198.2,3832.5,49.96,122.4316,416.3889,146.24,,28.355,281.5,,,8.76,740.5,9.9303,,15.8333,122.5,62.633,471.397,,16.4575,13.1133,53.5,70.3613,155.881,210.0523,,6.0405,831.057,51.25,7418.0935,3300.08,68.6935,9.7914,8.323,5.25,90.74,,24.4355,65.7252,764.5,164.5868,,21.245,121.9956,772.4504,89.0903,28.5796,64.9551,931.4115,199.417,116.68,66.024,26.197,17507.3688,,1552,83.468,16.484,52.3,40.45,55.5,,54071.5878,25934.5451,,36.75,,32.1,21.507,86.05,114.7121,,94.3964,9.333,487.278,82.7,238,323.499,34.67,774.707,396.314,66.5,98,815.586,406,64.513,642.64,1326.5515,129,22.7753,98.25,739.062,156,437.087,229.75,4.9698,,380.091,92.55,75.55,117.022,8.5921,842,1496.868,,130.4,34.8699,252.996,,359,1575.16,100,3.1961,15.3048,113.2874,9.17,181.7181,,225.754,,126.64,70,86.0327,,,132.5,270.5,624.498,140.1,,50.7495,638.384,59.85,,,,89.25,103.395,,58.6344,689.3,4.6351,20.9172,13.3335,17.85,1473,91.5726,754.092,420.333,66.5,375.746,326,84,261,61.07,102.7,1404.63,64.689,357,156.333,224.75,449.75,7.737,74.88,81,257032.7526,78.9,16.5066,49.003,148.3436,44.6943,161.26,47.4191,375.677,177,49.67,,299.75,0.77,6.2802,67.898,331.25
